"id","property_code","property_name","property_name_cn","attributes","category_code","crowd_stat","category_type","property_type","serial_number","create_user","create_time","modify_user","modify_time","del_stat","version_no","identify_type"
"163","10a5120600200002","time","时间",,"1095120600000008",NULL,"0","0","999","system_user","2023-04-17 11:16:43","system_user","2024-01-21 14:39:30","0","0",NULL
"164","10a5120600300005","end_time","结束时间",,"1095120600000008",NULL,"0","0","999","system_user","2023-04-17 11:16:44","system_user","2024-01-21 14:39:30","0","0",NULL
"165","10a5120600400008","type","类型","抵押, 出让, 捐赠","1095120600000008",NULL,"0","0","999","system_user","2023-04-17 11:16:44","system_user","2024-01-21 14:39:30","0","0",NULL
"166","10a512060050000b","motivation","动因","变现需求, 福利捐赠, 废弃处理","1095120600000008",NULL,"0","0","999","system_user","2023-04-17 11:16:45","system_user","2024-01-21 14:39:30","0","0",NULL
"167","10a5120600600001","evaluation","评估","合法, 违法","1095120600000008",NULL,"0","0","999","system_user","2023-04-17 11:16:46","system_user","2024-01-21 14:39:30","0","0",NULL
"168","10a5120600700004","mode","方式","拍卖, 招标, 挂牌","1095120600000008",NULL,"0","0","999","system_user","2023-04-17 11:16:46","system_user","2024-01-21 14:39:30","0","0",NULL
"169","10a5120600800007","result","结果","现金, 荣誉","1095120600000008",NULL,"0","0","999","system_user","2023-04-17 11:16:47","system_user","2024-01-21 14:39:30","0","0",NULL
"170","10a512060090000a","cost","成本",,"1095120600000008",NULL,"0","0","999","system_user","2023-04-17 11:16:47","system_user","2024-01-21 14:39:30","0","0",NULL
"171","10a5120600a00000","type_of_right","权利类型","使用权, 拥有权,","1095120600000008",NULL,"0","0","999","system_user","2023-04-17 11:16:48","system_user","2024-01-21 14:39:30","0","0",NULL
"172","10a5120600b00003","state","状态","合同签订中, 权属登记中, 租赁中, 租约到期","1095120600000008",NULL,"0","0","999","system_user","2023-04-17 11:16:48","system_user","2024-01-21 14:39:30","0","0",NULL
"173","10a5120700200005","duration","管理年限",,"109512070000000b",NULL,"0","0","999","test_user","2023-04-17 11:16:49","admin","2024-04-18 21:33:52","0","0",NULL
"174","10a5120700300008","end_time","管理结束时间",,"109512070000000b",NULL,"0","0","999","test_user","2023-04-17 11:16:50","admin","2024-04-18 21:35:14","1","0",NULL
"175","10a512070040000b","type","管理类型","直接, 间接","109512070000000b",NULL,"0","0","999","test_user","2023-04-17 11:16:50","admin","2024-04-18 21:34:33","0","0",NULL
"176","10a5120700500001","scope_of_authority","权限范畴","合规进出, 合规行为","109512070000000b",NULL,"0","0","999","zstx","2023-04-17 11:16:51","zstx","2024-01-21 14:39:30","0","0",NULL
"177","10a5120700600004","mode","管理方式","远程监控, 文件审阅, 定期抽检, 现场督办","109512070000000b",NULL,"0","0","999","test_user","2023-04-17 11:16:51","admin","2024-04-18 21:34:39","0","0",NULL
"178","10a5120700700007","tool","管理工具","防疫工作服, 消杀喷壶, 防疫封条, 摄像头, 移动终端设备, CIM平台, 数字楼宇系统","109512070000000b",NULL,"0","0","999","test_user","2023-04-17 11:16:52","admin","2024-04-18 21:34:43","0","0",NULL
"179","10a512070080000a","evaluation_result","评估结果","合格, 不合格","109512070000000b",NULL,"0","0","999","system_user","2023-04-17 11:16:52","system_user","2024-01-21 14:39:30","0","0",NULL
"180","10a5120700900000","responsibility","管理职责","管控, 监测, 督导","109512070000000b",NULL,"0","0","999","test_user","2023-04-17 11:16:53","admin","2024-04-18 21:34:51","0","0",NULL
"181","10a5120700a00003","role","管理角色","社区管理员, 防疫人员, 停车场管理员","109512070000000b",NULL,"0","0","999","test_user","2023-04-17 11:16:53","admin","2024-04-18 21:34:55","0","0",NULL
"182","10a5120700b00006","cost","管理成本",,"109512070000000b",NULL,"0","0","999","test_user","2023-04-17 11:16:54","admin","2024-04-18 21:34:59","0","0",NULL
"183","10a5120700c00009","source_of_power","权力来源","法律赋予, 机构授予","109512070000000b",NULL,"0","0","999","system_user","2023-04-17 11:16:55","system_user","2024-01-21 14:39:30","0","0",NULL
"184","10a5120800200008","duration","维护时长",,"1095120800000001",NULL,"0","0","999","test_user","2023-04-17 11:16:55","admin","2024-04-18 21:36:57","0","0",NULL
"185","10a512080030000b","end_time","结束时间",,"1095120800000001",NULL,"0","0","999","system_user","2023-04-17 11:16:56","admin","2024-01-21 14:39:30","1","0",NULL
"186","10a5120800400001","cost","维护成本",,"1095120800000001",NULL,"0","0","999","test_user","2023-04-17 11:16:56","admin","2024-04-18 21:37:08","0","0",NULL
"187","10a5120800500004","evaluation","评估结果","优, 良, 合格, 不合格","1095120800000001",NULL,"0","0","999","test_user","2023-04-17 11:16:57","admin","2024-04-18 21:37:15","0","0",NULL
"188","10a5120800600007","tool","使用工具","消杀喷壶, 记录本, 清洁工具, 耗材, 防护用品","1095120800000001",NULL,"0","0","999","test_user","2023-04-17 11:16:57","admin","2024-04-18 21:37:26","0","0",NULL
"189","10a512080070000a","role","角色","消杀员, 排查员","1095120800000001",NULL,"0","0","999","system_user","2023-04-17 11:16:58","system_user","2024-01-21 14:39:30","0","0",NULL
"190","10a5120800800000","frequency","维护频次","一天一次, 每周一次","1095120800000001",NULL,"0","0","999","test_user","2023-04-17 11:16:59","admin","2024-04-18 21:37:45","0","0",NULL
"191","10a5120800900003","motivation","维护原因","安全屏障, 公共安全, 公共卫生, 筛查病例","1095120800000001",NULL,"0","0","999","test_user","2023-04-17 11:16:59","admin","2024-04-18 21:37:59","0","0",NULL
"192","10a5120800a00006","skill_requirement","技能要求","无, 初级工, 中级工, 高级工","1095120800000001",NULL,"0","0","999","system_user","2023-04-17 11:17:00","system_user","2024-01-21 14:39:30","0","0",NULL
"193","10a5130100200001","cause","制造原因","引发关注, 获取利益, 意识丧失, 报复社会","1095130100000007",NULL,"0","0","999","test_user","2023-04-17 11:17:00","admin","2024-05-13 13:52:00","0","0",NULL
"194","10a5130100300004","type","意图类型","蓄意, 无意","1095130100000007",NULL,"0","0","999","test_user","2023-04-17 11:17:01","admin","2024-04-18 22:01:20","0","0",NULL
"195","10a5130100400007","degree_of_influence","影响程度","高, 中, 低","1095130100000007",NULL,"0","0","999","system_user","2023-04-17 11:17:01","system_user","2024-01-21 14:39:30","0","0",NULL
"196","10a513010050000a","role","角色","发起人, 策划人","1095130100000007",NULL,"0","0","999","system_user","2023-04-17 11:17:02","system_user","2024-01-21 14:39:30","0","0",NULL
"197","10a5130100600000","tool","使用工具","社交网络, 媒体平台, 交通工具","1095130100000007",NULL,"0","0","999","test_user","2023-04-17 11:17:03","admin","2024-04-24 07:15:26","0","0",NULL
"198","10a5130100700003","process","当前进程","策划, 筹备, 发起","1095130100000007",NULL,"0","0","999","test_user","2023-04-17 11:17:03","admin","2024-04-24 07:15:37","0","0",NULL
"199","10a5130100800006","cost","成本",,"1095130100000007",NULL,"0","0","999","system_user","2023-04-17 11:17:04","system_user","2024-01-21 14:39:30","0","0",NULL
"200","10a5130200200004","motivation","参与原因","宣传知识, 获取利益","109513020000000a",NULL,"0","0","999","test_user","2023-04-17 11:17:04","admin","2024-04-18 22:01:59","0","0",NULL
"201","10a5130200300007","mode","参与方式","发表演讲, 现场指导, 进度推进","109513020000000a",NULL,"0","0","999","test_user","2023-04-17 11:17:05","admin","2024-04-18 22:02:05","0","0",NULL
"202","10a513020040000a","role","扮演角色","主要, 辅助","109513020000000a",NULL,"0","0","999","test_user","2023-04-17 11:17:05","admin","2024-04-18 22:03:36","0","0",NULL
"203","10a5130200500000","cost","参与成本",,"109513020000000a",NULL,"0","0","999","test_user","2023-04-17 11:17:06","admin","2024-04-18 22:03:27","0","0",NULL
"204","10a5130200600003","condition","参与条件","职业技能, 行业影响力, 学术权威","109513020000000a",NULL,"0","0","999","test_user","2023-04-17 11:17:06","admin","2024-04-18 22:04:25","0","0",NULL
"205","10a5130200700006","result","最终结果","提升影响力, 获取薪酬, 行政拘留","109513020000000a",NULL,"0","0","999","test_user","2023-04-17 11:17:07","admin","2024-04-18 22:04:56","0","0",NULL
"206","10a5130300200007","response_time","响应时间",,"1095130300000000",NULL,"0","0","999","system_user","2023-04-17 11:17:08","system_user","2024-01-21 14:39:30","0","0",NULL
"207","10a513030030000a","process","进程","接受任务, 到达现场, 了解情况, 纠纷调解","1095130300000000",NULL,"0","0","999","system_user","2023-04-17 11:17:08","system_user","2024-01-21 14:39:30","0","0",NULL
"208","10a5130300400000","result","处置结论","罚款, 关押, 奖励, 举报, 移交, 下发","1095130300000000",NULL,"0","0","999","test_user","2023-04-17 11:17:09","admin","2024-04-18 22:07:48","0","0",NULL
"209","10a5130300500003","mode","处置方式","线上, 线下","1095130300000000",NULL,"0","0","999","test_user","2023-04-17 11:17:09","admin","2024-04-18 22:05:58","0","0",NULL
"210","10a5130300600006","tool","处置工具","防爆盾, 移动终端, 执法记录仪","1095130300000000",NULL,"0","0","999","test_user","2023-04-17 11:17:10","admin","2024-04-18 22:06:03","0","0",NULL
"211","10a5130300700009","evaluation_result","评估结果","合规处置, 违规处置","1095130300000000",NULL,"0","0","999","system_user","2023-04-17 11:17:10","system_user","2024-01-21 14:39:30","0","0",NULL
"212","10a513040020000a","type","监管类型","合规, 安全","1095130400000003",NULL,"0","0","999","test_user","2023-04-17 11:17:11","admin","2024-04-18 22:08:04","0","0",NULL
"213","10a5130400300000","mode","监管方式","远程监控, 定期抽检, 现场督办","1095130400000003",NULL,"0","0","999","test_user","2023-04-17 11:17:11","admin","2024-04-18 22:08:08","0","0",NULL
"214","10a5130400400003","scope_of_authority","权限范畴",,"1095130400000003",NULL,"0","0","999","system_user","2023-04-17 11:17:12","system_user","2024-01-21 14:39:30","0","0",NULL
"215","10a5130400500006","tool","监管工具","测速仪, 摄像头, 移动终端设备, 信息化平台","1095130400000003",NULL,"0","0","999","test_user","2023-04-17 11:17:13","admin","2024-04-18 22:08:13","0","0",NULL
"216","10a5130400600009","cost","监管成本",,"1095130400000003",NULL,"0","0","999","test_user","2023-04-17 11:17:13","admin","2024-04-18 22:08:16","0","0",NULL
"217","10a513040070000c","evaluation_result","评估结果","合规, 不合规","1095130400000003",NULL,"0","0","999","system_user","2023-04-17 11:17:14","system_user","2024-01-21 14:39:30","0","0",NULL
"218","10a5130400800002","frequency","监管频次","一小时一次, 一天一次","1095130400000003",NULL,"0","0","999","test_user","2023-04-17 11:17:14","admin","2024-04-18 22:08:22","0","0",NULL
"219","10a5140100200002","duration","耗费时长",,"1095140100000008",NULL,"0","0","999","test_user","2023-04-17 11:17:15","admin","2024-04-18 22:13:41","0","0",NULL
"220","10a5140100300005","end_time","完成时间",,"1095140100000008",NULL,"0","0","999","test_user","2023-04-17 11:17:15","admin","2024-04-18 22:13:49","1","0",NULL
"221","10a5140100400008","creative_type","创意类型","原创性, 改进型","1095140100000008",NULL,"0","0","999","system_user","2023-04-17 11:17:16","system_user","2024-01-21 14:39:30","0","0",NULL
"222","10a514010050000b","design_style","设计风格","抽象派, 现代派, 中国风, 简约风","1095140100000008",NULL,"0","0","999","system_user","2023-04-17 11:17:16","system_user","2024-01-21 14:39:30","0","0",NULL
"223","10a5140100600001","role","角色","总设计, 总执行, 小组长, 绘图员","1095140100000008",NULL,"0","0","999","system_user","2023-04-17 11:17:17","system_user","2024-01-21 14:39:30","0","0",NULL
"224","10a5140100700004","evaluation_result","评估结果","优秀, 一般, 普通","1095140100000008",NULL,"0","0","999","system_user","2023-04-17 11:17:18","system_user","2024-01-21 14:39:30","0","0",NULL
"225","10a5140100800007","source","来源","公开招标, 定向邀请, 民间征集","1095140100000008",NULL,"0","0","999","system_user","2023-04-17 11:17:18","system_user","2024-01-21 14:39:30","0","0",NULL
"226","10a514010090000a","influence","影响","舆论热议, 获取关注度","1095140100000008",NULL,"0","0","999","system_user","2023-04-17 11:17:19","system_user","2024-01-21 14:39:30","0","0",NULL
"227","10a5140100a00000","process","进程","预调研, 草图设计, 局部细化, 完善迭代","1095140100000008",NULL,"0","0","999","system_user","2023-04-17 11:17:19","system_user","2024-01-21 14:39:30","0","0",NULL
"228","10a5140200200005","duration","耗费时长",,"109514020000000b",NULL,"0","0","999","test_user","2023-04-17 11:17:20","admin","2024-04-18 22:14:14","0","0",NULL
"229","10a5140200300008","end_time","完成时间",,"109514020000000b",NULL,"0","0","999","test_user","2023-04-17 11:17:20","admin","2024-04-19 14:29:40","1","0",NULL
"230","10a514020040000b","automation_level","自动化水平","纯手工, 半自动, 全自动","109514020000000b",NULL,"0","0","999","system_user","2023-04-17 11:17:21","system_user","2024-01-21 14:39:30","0","0",NULL
"231","10a5140200500001","technology","使用工艺","陶制, 绘画, 木工","109514020000000b",NULL,"0","0","999","test_user","2023-04-17 11:17:22","admin","2024-04-19 14:29:52","0","0",NULL
"232","10a5140200600004","tool","使用工具","电锯, 雕刻刀, 陶炉","109514020000000b",NULL,"0","0","999","test_user","2023-04-17 11:17:22","admin","2024-04-19 14:29:56","0","0",NULL
"233","10a5140200700007","cost","成本",,"109514020000000b",NULL,"0","0","999","system_user","2023-04-17 11:17:23","system_user","2024-01-21 14:39:30","0","0",NULL
"234","10a514020080000a","income","收益","薪酬, 声誉","109514020000000b",NULL,"0","0","999","system_user","2023-04-17 11:17:23","system_user","2024-01-21 14:39:30","0","0",NULL
"235","10a5140200900000","evaluation_result","评估结果","优秀, 良, 待提升","109514020000000b",NULL,"0","0","999","system_user","2023-04-17 11:17:24","system_user","2024-01-21 14:39:30","0","0",NULL
"236","10a5140200a00003","process","制造进程","完成10%, 完成90%","109514020000000b",NULL,"0","0","999","test_user","2023-04-17 11:17:24","admin","2024-04-19 14:30:37","0","0",NULL
"237","10a5140300200008","duration","使用时长",,"1095140300000001",NULL,"0","0","999","test_user","2023-04-17 11:17:25","admin","2024-04-19 14:32:06","0","0",NULL
"238","10a514030030000b","end_time","结束时间",,"1095140300000001",NULL,"0","0","999","system_user","2023-04-17 11:17:25","admin","2024-01-21 14:39:30","1","0",NULL
"239","10a5140300400001","type","类型","生产, 服务，乘坐","1095140300000001",NULL,"0","0","999","zstx","2023-04-17 11:17:26","zstx","2024-01-21 14:39:30","0","0",NULL
"240","10a5140300500004","motivation","使用目的","时间效率, 经济成本, 人力节省, 舒适度, 情感因素","1095140300000001",NULL,"0","0","999","test_user","2023-04-17 11:17:26","admin","2024-04-21 22:17:44","0","0",NULL
"241","10a5140300600007","cost","使用成本",,"1095140300000001",NULL,"0","0","999","test_user","2023-04-17 11:17:27","admin","2024-04-21 22:17:56","0","0",NULL
"242","10a514030070000a","skill_requirement","技能要求","驾驶证, 执业医师证","1095140300000001",NULL,"0","0","999","system_user","2023-04-17 11:17:28","system_user","2024-01-21 14:39:30","0","0",NULL
"243","10a5140300800000","evaluation_result","评估结果","熟练, 掌握, 不合规","1095140300000001",NULL,"0","0","999","system_user","2023-04-17 11:17:28","system_user","2024-01-21 14:39:30","0","0",NULL
"244","10a514040020000b","duration","持有时长",,"1095140400000004",NULL,"0","0","0","test_user","2023-04-17 11:17:29","qidekang","2024-04-19 14:33:49","0","0",NULL
"245","10a5140400300001","end_time","结束时间",,"1095140400000004",NULL,"0","0","999","system_user","2023-04-17 11:17:29","admin","2024-01-21 14:39:30","1","0",NULL
